Period Number,Value,Date
1,3244429.5,1985-03-11
2,3218794.5,1985-03-12
3,3193552.5,1985-03-13
4,3168839.5,1985-03-14
5,3144310.25,1985-03-15
6,3119772.0,1985-03-18
7,3095526.25,1985-03-19
8,3071435.0,1985-03-20
9,3047122.25,1985-03-21
10,3022751.75,1985-03-22
11,2999101.75,1985-03-25
12,2975147.75,1985-03-26
13,2952077.5,1985-03-27
14,2930124.75,1985-03-28
15,2908001.5,1985-03-29
16,2885532.0,1985-04-01
17,2863114.0,1985-04-02
18,2840421.0,1985-04-03
19,2818520.0,1985-04-04
20,2796743.75,1985-04-08
21,2774691.0,1985-04-09
22,2754018.5,1985-04-10
23,2733667.5,1985-04-11
24,2713534.5,1985-04-12
25,2693900.25,1985-04-15
26,2675223.75,1985-04-16
27,2657574.25,1985-04-17
28,2640101.0,1985-04-18
29,2622797.25,1985-04-19
30,2606115.25,1985-04-22
31,2590396.75,1985-04-23
32,2575095.25,1985-04-24
33,2560434.75,1985-04-25
34,2546299.5,1985-04-26
35,2532673.75,1985-04-29
36,2517634.0,1985-04-30
37,2503656.0,1985-05-01
38,2489756.75,1985-05-02
39,2476231.25,1985-05-03
40,2463050.5,1985-05-06
41,2450913.75,1985-05-07
42,2439304.25,1985-05-08
43,2429083.5,1985-05-09
44,2420019.25,1985-05-10
45,2411511.25,1985-05-13
46,2402751.25,1985-05-14
47,2395123.75,1985-05-15
48,2388322.75,1985-05-16
49,2382325.25,1985-05-17
50,2376725.75,1985-05-20
51,2372085.0,1985-05-21
52,2366956.5,1985-05-22
53,2361119.0,1985-05-23
54,2355815.0,1985-05-24
55,2351088.25,1985-05-28
56,2346429.5,1985-05-29
57,2341925.5,1985-05-30
58,2339155.0,1985-05-31
59,2335681.0,1985-06-03
60,2332472.25,1985-06-04
61,2329639.25,1985-06-05
62,2327016.75,1985-06-06
63,2325172.25,1985-06-07
64,2322555.0,1985-06-10
65,2320214.5,1985-06-11
66,2317538.75,1985-06-12
