Period Number,Value,Date
1,154772.65625,2001-05-14
2,154731.890625,2001-05-15
3,154740.375,2001-05-16
4,155337.859375,2001-05-17
5,155510.40625,2001-05-18
6,155819.53125,2001-05-21
7,156457.3125,2001-05-22
8,156878.40625,2001-05-23
9,156951.890625,2001-05-24
10,156736.921875,2001-05-25
11,156437.71875,2001-05-29
12,156090.109375,2001-05-30
13,155604.609375,2001-05-31
14,155035.875,2001-06-01
15,154159.78125,2001-06-04
16,153176.234375,2001-06-05
17,152266.53125,2001-06-06
18,151562.3125,2001-06-07
19,150783.671875,2001-06-08
20,149402.15625,2001-06-11
21,147873.46875,2001-06-12
22,146256.078125,2001-06-13
23,144734.59375,2001-06-14
24,143353.1875,2001-06-15
25,141676.5625,2001-06-18
26,140177.484375,2001-06-19
27,138435.796875,2001-06-20
28,136862.125,2001-06-21
29,135017.890625,2001-06-22
30,133311.921875,2001-06-25
31,131869.8125,2001-06-26
32,130289.6015625,2001-06-27
33,128653.859375,2001-06-28
34,127493.6171875,2001-06-29
35,126127.7421875,2001-07-02
36,124416.1015625,2001-07-03
37,122716.328125,2001-07-05
38,121109.9140625,2001-07-06
39,119486.0859375,2001-07-09
40,117968.625,2001-07-10
41,116890.984375,2001-07-11
42,115864.9375,2001-07-12
43,114827.0,2001-07-13
44,113629.34375,2001-07-16
45,112274.0546875,2001-07-17
46,110762.3515625,2001-07-18
47,109203.046875,2001-07-19
48,107746.3046875,2001-07-20
49,106180.3359375,2001-07-23
50,104584.6015625,2001-07-24
51,103065.4453125,2001-07-25
52,101608.4921875,2001-07-26
53,100291.796875,2001-07-27
54,98759.234375,2001-07-30
55,97222.6796875,2001-07-31
56,95645.1953125,2001-08-01
57,94083.0859375,2001-08-02
58,92490.7109375,2001-08-03
59,91138.6328125,2001-08-06
60,89886.25,2001-08-07
61,88466.0625,2001-08-08
62,86957.9765625,2001-08-09
63,86135.1953125,2001-08-10
64,85930.6640625,2001-08-13
65,85461.8359375,2001-08-14
66,84858.8671875,2001-08-15
67,83576.421875,2001-08-16
68,81753.7265625,2001-08-17
69,80165.578125,2001-08-20
70,79053.875,2001-08-21
71,78007.2578125,2001-08-22
72,77357.9140625,2001-08-23
73,77012.34375,2001-08-24
74,76733.7109375,2001-08-27
75,76256.359375,2001-08-28
76,75625.3125,2001-08-29
77,74992.1640625,2001-08-30
78,74612.96875,2001-08-31
79,74163.6796875,2001-09-04
80,73699.4375,2001-09-05
81,72898.3125,2001-09-06
82,71640.5546875,2001-09-07
83,70189.0390625,2001-09-10
84,68112.109375,2001-09-17
85,65936.6875,2001-09-18
86,63643.453125,2001-09-19
87,61793.20703125,2001-09-20
88,60126.6328125,2001-09-21
89,58810.89453125,2001-09-24
90,57379.05859375,2001-09-25
91,56159.91796875,2001-09-26
92,54756.15625,2001-09-27
93,53238.32421875,2001-09-28
94,51790.1796875,2001-10-01
95,50285.51171875,2001-10-02
96,49410.82421875,2001-10-03
97,48864.5625,2001-10-04
98,47914.7265625,2001-10-05
99,47229.08984375,2001-10-08
100,46765.515625,2001-10-09
101,46738.71875,2001-10-10
102,46981.55859375,2001-10-11
103,47307.328125,2001-10-12
104,47735.87890625,2001-10-15
