Period Number,Value,Date
1,824082.875,2003-12-29
2,808764.3125,2003-12-30
3,793499.0625,2003-12-31
4,778191.25,2004-01-02
5,762775.0625,2004-01-05
6,747232.0,2004-01-06
7,731899.0625,2004-01-07
8,716611.875,2004-01-08
9,701312.3125,2004-01-09
10,686529.875,2004-01-12
11,671867.625,2004-01-13
12,657467.1875,2004-01-14
13,643230.0625,2004-01-15
14,628821.375,2004-01-16
15,614034.0625,2004-01-20
16,599072.1875,2004-01-21
17,584490.8125,2004-01-22
18,569953.0,2004-01-23
19,555413.1875,2004-01-26
20,541159.1875,2004-01-27
21,527202.6875,2004-01-28
22,513411.9375,2004-01-29
23,499807.0,2004-01-30
24,486121.03125,2004-02-02
25,472605.375,2004-02-03
26,459380.03125,2004-02-04
27,446391.84375,2004-02-05
28,433608.6875,2004-02-06
29,421210.46875,2004-02-09
30,409066.03125,2004-02-10
31,397392.84375,2004-02-11
32,386190.0,2004-02-12
33,375216.90625,2004-02-13
34,364517.5,2004-02-17
35,354175.4375,2004-02-18
36,343947.28125,2004-02-19
37,333910.15625,2004-02-20
38,323928.5625,2004-02-23
39,314140.84375,2004-02-24
40,304427.78125,2004-02-25
41,294895.25,2004-02-26
42,285372.21875,2004-02-27
43,275735.25,2004-03-01
44,266292.53125,2004-03-02
45,256888.59375,2004-03-03
46,247509.921875,2004-03-04
47,238069.9375,2004-03-05
48,228833.84375,2004-03-08
49,220008.640625,2004-03-09
50,214775.421875,2004-03-10
51,209944.34375,2004-03-11
52,205106.546875,2004-03-12
53,200201.8125,2004-03-15
54,195379.4375,2004-03-16
55,190588.390625,2004-03-17
56,185900.109375,2004-03-18
57,181865.15625,2004-03-19
58,178255.578125,2004-03-22
59,174753.109375,2004-03-23
60,171617.234375,2004-03-24
61,168574.90625,2004-03-25
62,165609.625,2004-03-26
63,162696.0,2004-03-29
64,159666.609375,2004-03-30
65,156543.359375,2004-03-31
66,153430.59375,2004-04-01
67,150423.578125,2004-04-02
68,147478.1875,2004-04-05
69,144550.625,2004-04-06
70,141502.875,2004-04-07
