Period Number,Value,Date
1,429875.46875,2014-05-16
2,426612.1875,2014-05-19
3,424105.875,2014-05-20
4,421677.25,2014-05-21
5,419084.9375,2014-05-22
6,416304.8125,2014-05-23
7,413833.90625,2014-05-27
8,411625.34375,2014-05-28
9,409391.46875,2014-05-29
10,407675.5625,2014-05-30
11,406575.53125,2014-06-02
12,406010.25,2014-06-03
13,405720.21875,2014-06-04
14,405202.375,2014-06-05
15,405211.8125,2014-06-06
16,405170.84375,2014-06-09
17,405379.875,2014-06-10
18,406122.28125,2014-06-11
19,407319.46875,2014-06-12
20,409249.84375,2014-06-13
21,411693.96875,2014-06-16
22,414095.71875,2014-06-17
23,416611.28125,2014-06-18
24,419654.875,2014-06-19
25,423022.65625,2014-06-20
26,426981.875,2014-06-23
27,430713.59375,2014-06-24
28,435158.09375,2014-06-25
29,440139.875,2014-06-26
30,445846.59375,2014-06-27
31,452124.09375,2014-06-30
32,458659.5,2014-07-01
33,465683.6875,2014-07-02
34,473189.53125,2014-07-03
35,480871.03125,2014-07-07
36,488892.34375,2014-07-08
37,496543.3125,2014-07-09
38,504242.03125,2014-07-10
39,512062.875,2014-07-11
40,519782.46875,2014-07-14
41,527847.375,2014-07-15
42,536078.8125,2014-07-16
43,544886.4375,2014-07-17
44,553643.6875,2014-07-18
45,562219.8125,2014-07-21
46,570896.1875,2014-07-22
47,579604.8125,2014-07-23
48,588151.875,2014-07-24
49,597053.0,2014-07-25
50,606037.4375,2014-07-28
51,615399.9375,2014-07-29
52,625029.375,2014-07-30
53,634751.5,2014-07-31
54,644921.625,2014-08-01
55,655243.75,2014-08-04
56,666434.625,2014-08-05
57,678015.375,2014-08-06
58,690125.125,2014-08-07
59,702158.9375,2014-08-08
60,714454.3125,2014-08-11
61,727015.0,2014-08-12
62,739595.375,2014-08-13
63,752509.4375,2014-08-14
64,765520.875,2014-08-15
65,778394.4375,2014-08-18
66,790827.4375,2014-08-19
67,803983.25,2014-08-20
68,817519.6875,2014-08-21
69,831638.1875,2014-08-22
70,846245.875,2014-08-25
71,860863.3125,2014-08-26
72,875008.25,2014-08-27
73,889363.875,2014-08-28
74,903497.6875,2014-08-29
75,917528.25,2014-09-02
76,931251.625,2014-09-03
77,944720.4375,2014-09-04
78,958087.9375,2014-09-05
79,972404.625,2014-09-08
80,987550.5625,2014-09-09
81,1003353.75,2014-09-10
82,1019331.5625,2014-09-11
83,1036202.6875,2014-09-12
84,1053284.125,2014-09-15
85,1070537.75,2014-09-16
86,1088477.0,2014-09-17
87,1107400.625,2014-09-18
88,1127146.875,2014-09-19
89,1147554.125,2014-09-22
90,1168246.25,2014-09-23
91,1188619.25,2014-09-24
92,1209802.375,2014-09-25
93,1230725.25,2014-09-26
94,1252557.75,2014-09-29
95,1273892.625,2014-09-30
96,1296073.625,2014-10-01
97,1318139.25,2014-10-02
98,1339783.125,2014-10-03
99,1360110.875,2014-10-06
100,1379828.5,2014-10-07
101,1399212.0,2014-10-08
102,1418623.25,2014-10-09
103,1438942.0,2014-10-10
104,1458579.875,2014-10-13
105,1478526.5,2014-10-14
106,1499837.0,2014-10-15
107,1522044.125,2014-10-16
108,1543886.25,2014-10-17
109,1567168.75,2014-10-20
110,1591804.5,2014-10-21
111,1617639.625,2014-10-22
112,1644651.75,2014-10-23
113,1670578.625,2014-10-24
114,1697868.125,2014-10-27
115,1724338.375,2014-10-28
116,1751272.75,2014-10-29
117,1778054.0,2014-10-30
118,1804034.25,2014-10-31
119,1831148.125,2014-11-03
120,1858127.875,2014-11-04
121,1884945.75,2014-11-05
122,1912648.125,2014-11-06
123,1940133.625,2014-11-07
124,1968019.625,2014-11-10
125,1995432.5,2014-11-11
126,2023146.875,2014-11-12
127,2051441.625,2014-11-13
128,2080538.875,2014-11-14
129,2109765.5,2014-11-17
130,2138384.25,2014-11-18
131,2166267.25,2014-11-19
132,2194284.25,2014-11-20
133,2220530.0,2014-11-21
134,2247455.75,2014-11-24
135,2274140.25,2014-11-25
136,2300089.5,2014-11-26
137,2326697.5,2014-11-28
138,2354209.25,2014-12-01
139,2381877.5,2014-12-02
140,2408768.0,2014-12-03
141,2435737.0,2014-12-04
142,2462896.0,2014-12-05
143,2490686.5,2014-12-08
144,2518443.0,2014-12-09
145,2546665.25,2014-12-10
146,2575300.75,2014-12-11
147,2604067.75,2014-12-12
148,2633830.0,2014-12-15
149,2664391.0,2014-12-16
150,2693303.75,2014-12-17
151,2720691.75,2014-12-18
152,2747727.75,2014-12-19
153,2773204.0,2014-12-22
154,2798420.75,2014-12-23
155,2822443.75,2014-12-24
156,2844976.0,2014-12-26
157,2866660.75,2014-12-29
158,2886622.75,2014-12-30
159,2906228.75,2014-12-31
160,2926381.5,2015-01-02
161,2947623.75,2015-01-05
162,2968742.75,2015-01-06
163,2989360.75,2015-01-07
164,3009434.25,2015-01-08
165,3030010.75,2015-01-09
166,3051616.0,2015-01-12
167,3073270.75,2015-01-13
168,3095071.0,2015-01-14
169,3118315.25,2015-01-15
170,3141336.75,2015-01-16
171,3165637.5,2015-01-20
172,3189745.25,2015-01-21
173,3214047.75,2015-01-22
174,3240311.5,2015-01-23
175,3268014.5,2015-01-26
176,3295906.0,2015-01-27
177,3325147.75,2015-01-28
178,3354660.75,2015-01-29
179,3386861.25,2015-01-30
180,3419134.5,2015-02-02
181,3450593.75,2015-02-03
182,3482118.75,2015-02-04
183,3513163.0,2015-02-05
184,3546641.0,2015-02-06
185,3580046.0,2015-02-09
186,3614697.75,2015-02-10
187,3649303.75,2015-02-11
188,3682584.25,2015-02-12
189,3715088.75,2015-02-13
190,3747865.25,2015-02-17
191,3780169.25,2015-02-18
192,3812915.25,2015-02-19
193,3845866.0,2015-02-20
194,3879218.75,2015-02-23
195,3911800.25,2015-02-24
196,3945334.75,2015-02-25
197,3979051.25,2015-02-26
198,4012857.5,2015-02-27
199,4047475.75,2015-03-02
200,4082829.5,2015-03-03
201,4119656.75,2015-03-04
202,4157396.25,2015-03-05
203,4196845.0,2015-03-06
204,4239031.5,2015-03-09
205,4281742.0,2015-03-10
206,4324764.0,2015-03-11
207,4368051.0,2015-03-12
208,4413375.0,2015-03-13
209,4459144.0,2015-03-16
210,4504883.0,2015-03-17
211,4550299.5,2015-03-18
212,4597611.0,2015-03-19
213,4643910.0,2015-03-20
214,4689587.0,2015-03-23
215,4734561.5,2015-03-24
216,4780341.0,2015-03-25
217,4827021.0,2015-03-26
218,4875027.5,2015-03-27
219,4922072.0,2015-03-30
220,4968232.5,2015-03-31
221,5013249.0,2015-04-01
222,5056618.5,2015-04-02
223,5098081.5,2015-04-06
224,5139837.0,2015-04-07
225,5180210.0,2015-04-08
226,5221038.5,2015-04-09
227,5261021.0,2015-04-10
228,5301279.0,2015-04-13
229,5340275.5,2015-04-14
230,5377865.5,2015-04-15
231,5414592.5,2015-04-16
232,5451853.0,2015-04-17
233,5489221.0,2015-04-20
234,5526645.0,2015-04-21
235,5562527.5,2015-04-22
236,5597805.5,2015-04-23
237,5632217.5,2015-04-24
238,5666762.5,2015-04-27
239,5701802.0,2015-04-28
240,5738724.0,2015-04-29
241,5777126.0,2015-04-30
242,5815724.5,2015-05-01
243,5855079.0,2015-05-04
244,5894597.0,2015-05-05
245,5935533.5,2015-05-06
246,5977186.0,2015-05-07
247,6020513.5,2015-05-08
248,6068453.5,2015-05-11
249,6114356.0,2015-05-12
250,6161856.5,2015-05-13
251,6208400.0,2015-05-14
252,6254649.0,2015-05-15
253,6303552.0,2015-05-18
254,6353752.5,2015-05-19
255,6404148.0,2015-05-20
256,6456341.0,2015-05-21
257,6511267.0,2015-05-22
258,6566801.0,2015-05-26
259,6620864.0,2015-05-27
260,6675745.5,2015-05-28
261,6730936.0,2015-05-29
262,6783428.5,2015-06-01
263,6834067.0,2015-06-02
264,6885448.0,2015-06-03
265,6936080.0,2015-06-04
266,6986574.0,2015-06-05
267,7037363.5,2015-06-08
268,7088838.0,2015-06-09
269,7138727.0,2015-06-10
270,7188552.5,2015-06-11
271,7237008.0,2015-06-12
272,7285172.5,2015-06-15
273,7333100.0,2015-06-16
274,7379170.5,2015-06-17
275,7424617.5,2015-06-18
276,7470868.0,2015-06-19
277,7516646.0,2015-06-22
278,7562345.0,2015-06-23
279,7608578.0,2015-06-24
280,7655320.5,2015-06-25
281,7702019.5,2015-06-26
282,7747859.0,2015-06-29
283,7793229.0,2015-06-30
284,7840430.5,2015-07-01
285,7886160.5,2015-07-02
286,7932957.0,2015-07-06
287,7979271.0,2015-07-07
288,8026763.5,2015-07-08
289,8072444.0,2015-07-09
290,8115948.0,2015-07-10
291,8157146.0,2015-07-13
292,8198277.5,2015-07-14
293,8238213.0,2015-07-15
294,8277413.0,2015-07-16
295,8317449.5,2015-07-17
296,8358505.5,2015-07-20
297,8398060.0,2015-07-21
298,8438011.0,2015-07-22
299,8479974.0,2015-07-23
300,8521555.0,2015-07-24
301,8562948.0,2015-07-27
302,8603954.0,2015-07-28
303,8643903.0,2015-07-29
304,8684075.0,2015-07-30
305,8723528.0,2015-07-31
306,8762818.0,2015-08-03
