Period Number,Value,Date
1,1030.6544189453125,1980-05-30
2,1025.8477783203125,1980-06-02
3,992.3031005859375,1980-06-03
4,957.0028686523438,1980-06-04
5,1041.567138671875,1980-06-05
6,1108.3956298828125,1980-06-06
7,1133.671630859375,1980-06-09
8,1159.8238525390625,1980-06-10
9,1115.4671630859375,1980-06-11
10,1113.586181640625,1980-06-12
11,1109.431640625,1980-06-13
12,1080.5185546875,1980-06-16
13,1008.8276977539062,1980-06-17
14,937.8753662109375,1980-06-18
15,827.4507446289062,1980-06-19
16,725.9072875976562,1980-06-20
17,680.270751953125,1980-06-23
18,671.1398315429688,1980-06-24
19,707.0922241210938,1980-06-25
20,695.8910522460938,1980-06-26
21,702.823486328125,1980-06-27
22,662.9434204101562,1980-06-30
23,587.14404296875,1980-07-01
24,518.6093139648438,1980-07-02
25,453.1647033691406,1980-07-03
26,419.0515441894531,1980-07-07
27,379.2303161621094,1980-07-08
28,354.950439453125,1980-07-09
29,353.9417724609375,1980-07-10
30,359.03662109375,1980-07-11
31,365.97509765625,1980-07-14
32,390.86224365234375,1980-07-15
33,426.2168273925781,1980-07-16
34,455.14874267578125,1980-07-17
35,476.72314453125,1980-07-18
36,510.9279479980469,1980-07-21
37,559.337646484375,1980-07-22
38,599.5824584960938,1980-07-23
39,633.3023071289062,1980-07-24
40,655.736328125,1980-07-25
41,663.0364990234375,1980-07-28
42,675.23828125,1980-07-29
43,660.303955078125,1980-07-30
44,632.1453857421875,1980-07-31
45,613.7080688476562,1980-08-01
46,610.7620239257812,1980-08-04
47,595.651611328125,1980-08-05
48,584.0565795898438,1980-08-06
49,569.7964477539062,1980-08-07
50,574.835205078125,1980-08-08
51,575.1221313476562,1980-08-11
52,565.5845947265625,1980-08-12
53,544.4500122070312,1980-08-13
54,523.9374389648438,1980-08-14
55,485.43902587890625,1980-08-15
56,459.7162170410156,1980-08-18
57,433.0693054199219,1980-08-19
58,399.4424743652344,1980-08-20
59,388.5395812988281,1980-08-21
60,372.44354248046875,1980-08-22
61,352.11273193359375,1980-08-25
62,350.64215087890625,1980-08-26
63,356.867919921875,1980-08-27
64,346.41766357421875,1980-08-28
65,336.71875,1980-08-29
66,344.7131652832031,1980-09-02
67,376.3838806152344,1980-09-03
68,395.87249755859375,1980-09-04
69,406.2774658203125,1980-09-05
70,417.1514892578125,1980-09-08
71,457.824951171875,1980-09-09
72,496.44189453125,1980-09-10
73,528.6112060546875,1980-09-11
74,534.7050170898438,1980-09-12
75,525.7846069335938,1980-09-15
76,545.9386596679688,1980-09-16
77,573.9181518554688,1980-09-17
78,624.8731079101562,1980-09-18
79,659.27490234375,1980-09-19
80,695.2182006835938,1980-09-22
81,731.5645751953125,1980-09-23
82,760.3178100585938,1980-09-24
83,786.9456176757812,1980-09-25
84,786.2750244140625,1980-09-26
85,765.3231811523438,1980-09-29
86,736.8817138671875,1980-09-30
87,717.5884399414062,1980-10-01
88,704.7125244140625,1980-10-02
89,725.3499145507812,1980-10-03
90,730.1683349609375,1980-10-06
91,724.4956665039062,1980-10-07
92,710.3804931640625,1980-10-08
93,702.1258544921875,1980-10-09
94,699.2500610351562,1980-10-10
95,707.187255859375,1980-10-13
96,719.7064819335938,1980-10-14
97,762.0902709960938,1980-10-15
98,794.9741821289062,1980-10-16
99,807.5428466796875,1980-10-17
100,808.8010864257812,1980-10-20
101,800.8927001953125,1980-10-21
102,819.9829711914062,1980-10-22
103,838.3366088867188,1980-10-23
104,870.954833984375,1980-10-24
