Period Number,Value,Date
1,3.472744E8,2016-08-03
2,3.4782416E8,2016-08-04
3,3.48629376E8,2016-08-05
4,3.4941728E8,2016-08-06
5,3.50214112E8,2016-08-07
6,3.5101904E8,2016-08-08
7,3.51810944E8,2016-08-09
8,3.52724512E8,2016-08-10
9,3.53637824E8,2016-08-11
10,3.54564608E8,2016-08-12
11,3.55497216E8,2016-08-13
12,3.56407552E8,2016-08-14
13,3.57369568E8,2016-08-15
14,3.58174272E8,2016-08-16
15,3.58993952E8,2016-08-17
16,3.59803808E8,2016-08-18
17,3.60618528E8,2016-08-19
18,3.61454336E8,2016-08-20
19,3.62311616E8,2016-08-21
20,3.63171744E8,2016-08-22
21,3.64015264E8,2016-08-23
22,3.64824224E8,2016-08-24
23,3.65521824E8,2016-08-25
24,3.66201888E8,2016-08-26
25,3.66978784E8,2016-08-27
26,3.67686944E8,2016-08-28
27,3.68353536E8,2016-08-29
28,3.69024288E8,2016-08-30
29,3.69694176E8,2016-08-31
30,3.7032224E8,2016-09-01
31,3.70502912E8,2016-09-02
32,3.70700928E8,2016-09-03
33,3.71085152E8,2016-09-04
34,3.71395552E8,2016-09-05
35,3.71688256E8,2016-09-06
36,3.7232464E8,2016-09-07
37,3.72921952E8,2016-09-08
38,3.7341152E8,2016-09-09
39,3.73848704E8,2016-09-10
40,3.7425792E8,2016-09-11
41,3.7471264E8,2016-09-12
42,3.75029696E8,2016-09-13
43,3.75326304E8,2016-09-14
44,3.7564816E8,2016-09-15
45,3.76018208E8,2016-09-16
46,3.76380928E8,2016-09-17
47,3.76751424E8,2016-09-18
48,3.771272E8,2016-09-19
49,3.77490784E8,2016-09-20
50,3.7759856E8,2016-09-21
51,3.7770624E8,2016-09-22
52,3.77957344E8,2016-09-23
53,3.78190656E8,2016-09-24
54,3.7827472E8,2016-09-25
55,3.78338016E8,2016-09-26
56,3.7836288E8,2016-09-27
57,3.78333152E8,2016-09-28
58,3.78403616E8,2016-09-29
59,3.78585472E8,2016-09-30
60,3.7870176E8,2016-10-01
61,3.78808096E8,2016-10-02
62,3.7888064E8,2016-10-03
63,3.78958784E8,2016-10-04
64,3.79159552E8,2016-10-05
65,3.79414592E8,2016-10-06
66,3.79581856E8,2016-10-07
67,3.79714144E8,2016-10-08
68,3.79839424E8,2016-10-09
69,3.79980192E8,2016-10-10
70,3.8022976E8,2016-10-11
71,3.80470208E8,2016-10-12
72,3.8068256E8,2016-10-13
73,3.80915904E8,2016-10-14
74,3.8118864E8,2016-10-15
75,3.81481408E8,2016-10-16
76,3.81745152E8,2016-10-17
77,3.81999456E8,2016-10-18
78,3.8223024E8,2016-10-19
79,3.82472096E8,2016-10-20
80,3.8278432E8,2016-10-21
81,3.8325808E8,2016-10-22
82,3.83690688E8,2016-10-23
83,3.84075584E8,2016-10-24
84,3.84461504E8,2016-10-25
85,3.84889376E8,2016-10-26
86,3.85304736E8,2016-10-27
87,3.85710592E8,2016-10-28
88,3.8612592E8,2016-10-29
89,3.86497344E8,2016-10-30
90,3.86878848E8,2016-10-31
91,3.87221184E8,2016-11-01
92,3.87627264E8,2016-11-02
93,3.87994944E8,2016-11-03
94,3.8836528E8,2016-11-04
95,3.88756512E8,2016-11-05
96,3.89179168E8,2016-11-06
97,3.8971056E8,2016-11-07
98,3.90154304E8,2016-11-08
99,3.90697664E8,2016-11-09
100,3.91239552E8,2016-11-10
101,3.91685792E8,2016-11-11
