Period Number,Value,Date
1,90095.5234375,1972-01-10
2,90721.96875,1972-01-11
3,91401.7890625,1972-01-12
4,92150.75,1972-01-13
5,92921.84375,1972-01-14
6,93630.6015625,1972-01-17
7,94300.015625,1972-01-18
8,94940.125,1972-01-19
9,95524.2109375,1972-01-20
10,96348.4921875,1972-01-21
11,97821.8359375,1972-01-24
12,99195.4140625,1972-01-25
13,100588.3125,1972-01-26
14,101971.3359375,1972-01-27
15,103379.6640625,1972-01-28
16,104734.984375,1972-01-31
17,106081.1171875,1972-02-01
18,107316.578125,1972-02-02
19,108542.859375,1972-02-03
20,109718.90625,1972-02-04
21,110789.0859375,1972-02-07
22,111888.1328125,1972-02-08
23,113138.3125,1972-02-09
24,114324.1484375,1972-02-10
25,115517.140625,1972-02-11
26,116726.4921875,1972-02-14
27,118017.59375,1972-02-15
28,119369.8984375,1972-02-16
29,120742.7734375,1972-02-17
30,122231.6875,1972-02-18
31,123762.2421875,1972-02-22
32,125430.8984375,1972-02-23
33,127182.265625,1972-02-24
34,129029.703125,1972-02-25
35,130863.890625,1972-02-28
36,132666.890625,1972-02-29
37,134419.140625,1972-03-01
38,136289.171875,1972-03-02
39,138145.234375,1972-03-03
40,139981.296875,1972-03-06
41,141810.671875,1972-03-07
42,143582.546875,1972-03-08
43,145406.421875,1972-03-09
44,147154.171875,1972-03-10
45,148846.421875,1972-03-13
46,150496.15625,1972-03-14
47,152207.265625,1972-03-15
48,153926.125,1972-03-16
49,155700.78125,1972-03-17
50,157508.421875,1972-03-20
51,159077.625,1972-03-21
52,160737.015625,1972-03-22
53,162450.578125,1972-03-23
54,164213.734375,1972-03-24
55,165928.265625,1972-03-27
56,167570.90625,1972-03-28
57,169298.796875,1972-03-29
58,171201.390625,1972-03-30
59,173124.953125,1972-04-03
60,175088.734375,1972-04-04
61,177120.515625,1972-04-05
62,179273.03125,1972-04-06
63,181480.765625,1972-04-07
64,183664.90625,1972-04-10
65,185714.765625,1972-04-11
66,187826.359375,1972-04-12
67,189877.671875,1972-04-13
68,191969.890625,1972-04-14
69,194007.5625,1972-04-17
70,196010.515625,1972-04-18
71,197995.125,1972-04-19
72,199790.71875,1972-04-20
73,201519.046875,1972-04-21
74,203147.09375,1972-04-24
75,204807.875,1972-04-25
76,206369.78125,1972-04-26
77,207747.78125,1972-04-27
78,209029.125,1972-04-28
79,210354.515625,1972-05-01
80,211569.953125,1972-05-02
81,212774.734375,1972-05-03
82,214020.140625,1972-05-04
83,215224.859375,1972-05-05
84,216463.28125,1972-05-08
85,217309.34375,1972-05-09
