Period Number,Value,Date
1,14137.68359375,1971-01-06
2,13038.6416015625,1971-01-07
3,11987.31640625,1971-01-08
4,11000.767578125,1971-01-11
5,10111.25390625,1971-01-12
6,9323.51953125,1971-01-13
7,8662.2890625,1971-01-14
8,8031.40185546875,1971-01-15
9,7378.685546875,1971-01-18
10,6727.16552734375,1971-01-19
11,6113.861328125,1971-01-20
12,5542.3017578125,1971-01-21
13,5007.57470703125,1971-01-22
14,4539.33935546875,1971-01-25
15,4162.5205078125,1971-01-26
16,3963.132568359375,1971-01-27
17,3825.837646484375,1971-01-28
18,3725.1005859375,1971-01-29
19,3680.10302734375,1971-02-01
20,3635.695556640625,1971-02-02
21,3568.9521484375,1971-02-03
22,3560.286865234375,1971-02-04
23,3579.115966796875,1971-02-05
24,3590.1015625,1971-02-08
25,3606.4833984375,1971-02-09
26,3578.140380859375,1971-02-10
27,3522.26708984375,1971-02-11
28,3390.728271484375,1971-02-12
29,3317.953857421875,1971-02-16
30,3244.325927734375,1971-02-17
31,3127.95654296875,1971-02-18
32,2988.3779296875,1971-02-19
33,2854.0546875,1971-02-22
34,2742.749267578125,1971-02-23
35,2736.751953125,1971-02-24
36,2748.0732421875,1971-02-25
37,2763.60595703125,1971-02-26
38,2886.6005859375,1971-03-01
39,3013.925048828125,1971-03-02
40,3144.657958984375,1971-03-03
41,3257.69482421875,1971-03-04
42,3387.816650390625,1971-03-05
43,3563.327880859375,1971-03-08
44,3818.74267578125,1971-03-09
45,4105.2802734375,1971-03-10
46,4408.1005859375,1971-03-11
47,4634.31396484375,1971-03-12
48,4888.3134765625,1971-03-15
49,5142.880859375,1971-03-16
50,5439.57763671875,1971-03-17
51,5783.75439453125,1971-03-18
52,6155.11474609375,1971-03-19
53,6487.08349609375,1971-03-22
54,6866.22900390625,1971-03-23
55,7214.361328125,1971-03-24
56,7594.57861328125,1971-03-25
57,8019.66064453125,1971-03-26
58,8546.2490234375,1971-03-29
59,9033.9462890625,1971-03-30
60,9522.7060546875,1971-03-31
61,10032.4716796875,1971-04-01
62,10506.7958984375,1971-04-02
63,10936.2666015625,1971-04-05
64,11395.3037109375,1971-04-06
65,11895.490234375,1971-04-07
66,12523.1171875,1971-04-08
67,13162.439453125,1971-04-12
68,13858.2314453125,1971-04-13
69,14519.2158203125,1971-04-14
70,15247.326171875,1971-04-15
71,15943.4013671875,1971-04-16
72,16715.431640625,1971-04-19
73,17557.84765625,1971-04-20
74,18621.2734375,1971-04-21
75,19780.0625,1971-04-22
76,21044.89453125,1971-04-23
77,22465.765625,1971-04-26
78,23802.638671875,1971-04-27
79,25173.646484375,1971-04-28
80,26459.6875,1971-04-29
81,27659.8203125,1971-04-30
82,28735.947265625,1971-05-03
83,29951.44921875,1971-05-04
84,31177.65625,1971-05-05
85,32180.373046875,1971-05-06
86,33337.29296875,1971-05-07
87,34506.59765625,1971-05-10
88,35769.15234375,1971-05-11
