Period Number,Value,Date
1,1389806.0,1974-12-27
2,1387055.5,1974-12-30
3,1384672.875,1974-12-31
4,1382525.625,1975-01-02
5,1380733.0,1975-01-03
6,1378894.625,1975-01-06
7,1376971.5,1975-01-07
8,1374866.25,1975-01-08
9,1373068.25,1975-01-09
10,1371379.0,1975-01-10
11,1369816.125,1975-01-13
12,1368354.875,1975-01-14
13,1366911.375,1975-01-15
14,1365312.125,1975-01-16
15,1363291.0,1975-01-17
16,1361024.0,1975-01-20
17,1358816.375,1975-01-21
18,1356662.5,1975-01-22
19,1353603.0,1975-01-23
20,1350038.625,1975-01-24
21,1346783.625,1975-01-27
22,1343481.625,1975-01-28
23,1341288.75,1975-01-29
24,1338810.75,1975-01-30
25,1336485.75,1975-01-31
26,1333593.75,1975-02-03
27,1330914.375,1975-02-04
28,1326814.375,1975-02-05
29,1322926.875,1975-02-06
30,1318145.375,1975-02-07
31,1313214.375,1975-02-10
32,1307095.5,1975-02-11
33,1300761.75,1975-02-12
34,1296690.375,1975-02-13
35,1293175.5,1975-02-14
36,1290838.375,1975-02-18
37,1288630.25,1975-02-19
38,1287532.75,1975-02-20
39,1285333.25,1975-02-21
40,1282914.625,1975-02-24
41,1280111.75,1975-02-25
42,1277346.875,1975-02-26
43,1274817.25,1975-02-27
44,1272704.625,1975-02-28
45,1270372.25,1975-03-03
46,1267651.25,1975-03-04
47,1265070.75,1975-03-05
48,1263265.375,1975-03-06
49,1261351.25,1975-03-07
50,1259551.125,1975-03-10
51,1257746.0,1975-03-11
52,1255764.125,1975-03-12
53,1253961.375,1975-03-13
54,1252154.875,1975-03-14
55,1250367.5,1975-03-17
56,1248076.125,1975-03-18
57,1246183.625,1975-03-19
58,1245262.75,1975-03-20
59,1244474.25,1975-03-21
60,1243612.375,1975-03-24
61,1242575.875,1975-03-25
62,1242168.375,1975-03-26
63,1241746.375,1975-03-27
64,1241799.375,1975-03-31
65,1241673.375,1975-04-01
66,1240769.0,1975-04-02
67,1239643.0,1975-04-03
68,1238554.625,1975-04-04
69,1237138.875,1975-04-07
70,1235895.75,1975-04-08
71,1235002.25,1975-04-09
72,1234302.125,1975-04-10
73,1233299.125,1975-04-11
74,1231740.375,1975-04-14
75,1230191.875,1975-04-15
76,1228826.0,1975-04-16
77,1227820.875,1975-04-17
78,1226745.25,1975-04-18
79,1225540.25,1975-04-21
80,1224072.625,1975-04-22
81,1222461.375,1975-04-23
82,1221206.25,1975-04-24
83,1219756.75,1975-04-25
84,1218513.625,1975-04-28
85,1217008.125,1975-04-29
86,1215632.125,1975-04-30
87,1214922.125,1975-05-01
88,1214305.625,1975-05-02
89,1213599.25,1975-05-05
90,1212124.5,1975-05-06
91,1210324.125,1975-05-07
92,1207750.625,1975-05-08
93,1205225.5,1975-05-09
94,1203677.875,1975-05-12
95,1202404.75,1975-05-13
96,1200214.5,1975-05-14
97,1199212.125,1975-05-15
98,1205146.875,1975-05-16
99,1210759.5,1975-05-19
100,1215171.875,1975-05-20
101,1219312.5,1975-05-21
102,1224128.625,1975-05-22
103,1229724.125,1975-05-23
104,1235842.25,1975-05-27
105,1241776.75,1975-05-28
106,1247413.375,1975-05-29
107,1252681.625,1975-05-30
108,1256920.25,1975-06-02
