Period Number,Value,Date
1,972257.4375,1977-05-31
2,973492.0,1977-06-01
3,974802.125,1977-06-02
4,975386.875,1977-06-03
5,975932.375,1977-06-06
6,976652.375,1977-06-07
7,976886.625,1977-06-08
8,976746.25,1977-06-09
9,976537.0,1977-06-10
10,976291.9375,1977-06-13
11,976375.625,1977-06-14
12,975621.0625,1977-06-15
13,974240.5,1977-06-16
14,972620.125,1977-06-17
15,971149.875,1977-06-20
16,969781.0625,1977-06-21
17,968717.625,1977-06-22
18,967766.25,1977-06-23
19,966803.625,1977-06-24
20,966317.6875,1977-06-27
21,965351.875,1977-06-28
22,964508.4375,1977-06-29
23,963829.6875,1977-06-30
24,962581.5,1977-07-01
25,960663.0625,1977-07-05
26,958037.1875,1977-07-06
27,954815.8125,1977-07-07
28,951338.9375,1977-07-08
29,948019.0625,1977-07-11
30,945307.25,1977-07-12
31,941882.4375,1977-07-13
32,938725.875,1977-07-15
33,936133.9375,1977-07-18
34,934077.9375,1977-07-19
35,932216.25,1977-07-20
36,930233.5625,1977-07-21
37,928709.125,1977-07-22
38,926919.625,1977-07-25
39,925351.3125,1977-07-26
40,923956.875,1977-07-27
41,922601.1875,1977-07-28
42,921516.875,1977-07-29
43,919892.4375,1977-08-01
44,917876.0,1977-08-02
45,916054.125,1977-08-03
46,914074.125,1977-08-04
47,912024.375,1977-08-05
48,909748.875,1977-08-08
49,907932.6875,1977-08-09
50,905518.0625,1977-08-10
51,902822.0625,1977-08-11
52,900320.1875,1977-08-12
53,897763.4375,1977-08-15
54,895579.8125,1977-08-16
55,893311.5,1977-08-17
56,891626.1875,1977-08-18
57,889515.1875,1977-08-19
58,887541.75,1977-08-22
59,885754.625,1977-08-23
60,883913.3125,1977-08-24
61,882400.625,1977-08-25
62,880749.6875,1977-08-26
63,878836.625,1977-08-29
64,877552.4375,1977-08-30
65,876545.125,1977-08-31
66,875216.1875,1977-09-01
67,879765.0625,1977-09-02
68,884546.3125,1977-09-06
69,889523.1875,1977-09-07
70,894083.6875,1977-09-08
71,898916.5,1977-09-09
72,904133.875,1977-09-12
73,908989.9375,1977-09-13
74,913375.625,1977-09-14
75,917383.6875,1977-09-15
76,921609.8125,1977-09-16
77,925155.8125,1977-09-19
78,928654.375,1977-09-20
79,932030.375,1977-09-21
80,935497.8125,1977-09-22
81,939041.0625,1977-09-23
82,942342.375,1977-09-26
83,945772.875,1977-09-27
84,949171.25,1977-09-28
85,952662.875,1977-09-29
86,955565.0,1977-09-30
87,958761.0,1977-10-03
88,962337.0625,1977-10-04
89,966359.5625,1977-10-05
90,970068.0625,1977-10-06
91,973794.3125,1977-10-07
92,977313.25,1977-10-10
93,981163.625,1977-10-11
94,985020.375,1977-10-12
95,989265.125,1977-10-13
96,993420.125,1977-10-14
97,996859.8125,1977-10-17
98,999872.0625,1977-10-18
99,1002952.625,1977-10-19
100,1005502.0625,1977-10-20
101,1007940.8125,1977-10-21
102,1010589.3125,1977-10-24
103,1014688.0,1977-10-25
104,1017202.3125,1977-10-26
105,1019465.4375,1977-10-27
106,1021750.25,1977-10-28
107,1023686.0,1977-10-31
108,1025778.25,1977-11-01
109,1026803.0,1977-11-02
110,1027118.625,1977-11-03
111,1027657.1875,1977-11-04
112,1028069.5,1977-11-07
113,1028418.375,1977-11-08
114,1029003.3125,1977-11-09
115,1028557.9375,1977-11-10
116,1027986.125,1977-11-11
117,1027233.4375,1977-11-14
118,1025438.25,1977-11-15
119,1023856.4375,1977-11-16
120,1021641.625,1977-11-17
121,1019518.375,1977-11-18
122,1016974.9375,1977-11-21
123,1013238.3125,1977-11-22
124,1009678.125,1977-11-23
125,1005296.5,1977-11-25
