Period Number,Value,Date
1,18537.39453125,2011-06-16
2,18876.833984375,2011-06-17
3,19252.0,2011-06-20
4,19535.873046875,2011-06-21
5,19768.701171875,2011-06-22
6,19965.1640625,2011-06-23
7,20159.498046875,2011-06-24
8,20382.337890625,2011-06-27
9,20515.044921875,2011-06-28
10,20552.494140625,2011-06-29
11,20472.564453125,2011-06-30
12,20337.689453125,2011-07-01
13,20138.787109375,2011-07-05
14,19868.8671875,2011-07-06
15,19513.453125,2011-07-07
16,19156.8203125,2011-07-08
17,18871.345703125,2011-07-11
18,18565.751953125,2011-07-12
19,18219.48828125,2011-07-13
20,17899.615234375,2011-07-14
21,17563.384765625,2011-07-15
22,17252.55859375,2011-07-18
23,16952.01171875,2011-07-19
24,16641.859375,2011-07-20
25,16295.0205078125,2011-07-21
26,15882.6591796875,2011-07-22
27,15504.92578125,2011-07-25
28,15122.15234375,2011-07-26
29,14797.41015625,2011-07-27
30,14499.72265625,2011-07-28
31,14213.615234375,2011-07-29
32,13939.97265625,2011-08-01
33,13702.2744140625,2011-08-02
34,13514.931640625,2011-08-03
35,13492.2568359375,2011-08-04
36,13570.3671875,2011-08-05
37,13819.7724609375,2011-08-08
38,14001.83984375,2011-08-09
39,14224.259765625,2011-08-10
40,14378.375,2011-08-11
41,14565.6533203125,2011-08-12
42,14715.4892578125,2011-08-15
43,14954.564453125,2011-08-16
44,15209.029296875,2011-08-17
45,15539.4990234375,2011-08-18
46,15899.1806640625,2011-08-19
47,16256.064453125,2011-08-22
48,16565.64453125,2011-08-23
49,16876.3515625,2011-08-24
50,17195.076171875,2011-08-25
51,17448.23828125,2011-08-26
52,17630.220703125,2011-08-29
53,17761.255859375,2011-08-30
54,17869.025390625,2011-08-31
55,17969.912109375,2011-09-01
56,18052.671875,2011-09-02
57,18121.912109375,2011-09-06
58,18111.8828125,2011-09-07
59,18033.412109375,2011-09-08
60,17932.32421875,2011-09-09
61,17806.822265625,2011-09-12
62,17620.05859375,2011-09-13
63,17413.05078125,2011-09-14
64,17125.123046875,2011-09-15
65,16796.00390625,2011-09-16
66,16492.3203125,2011-09-19
67,16179.7470703125,2011-09-20
68,15862.673828125,2011-09-21
69,15626.04296875,2011-09-22
70,15393.728515625,2011-09-23
71,15166.8837890625,2011-09-26
72,14855.359375,2011-09-27
73,14628.5234375,2011-09-28
74,14453.103515625,2011-09-29
75,14318.412109375,2011-09-30
76,14299.7197265625,2011-10-03
77,14249.19921875,2011-10-04
78,14169.322265625,2011-10-05
79,14087.9296875,2011-10-06
80,14063.61328125,2011-10-07
81,13993.6328125,2011-10-10
82,13992.0927734375,2011-10-11
83,13998.896484375,2011-10-12
84,14091.5751953125,2011-10-13
85,14170.2919921875,2011-10-14
86,14372.388671875,2011-10-17
87,14549.38671875,2011-10-18
88,14876.744140625,2011-10-19
89,15209.3505859375,2011-10-20
90,15557.845703125,2011-10-21
91,15824.80859375,2011-10-24
92,16043.236328125,2011-10-25
93,16146.6435546875,2011-10-26
94,16144.1875,2011-10-27
95,16128.443359375,2011-10-28
96,16144.6669921875,2011-10-31
97,16224.3115234375,2011-11-01
98,16262.8505859375,2011-11-02
99,16257.0810546875,2011-11-03
100,16230.2880859375,2011-11-04
101,16206.0205078125,2011-11-07
102,16125.65234375,2011-11-08
103,16097.7587890625,2011-11-09
104,16032.9296875,2011-11-10
105,15894.623046875,2011-11-11
106,15739.37890625,2011-11-14
107,15535.4697265625,2011-11-15
108,15362.212890625,2011-11-16
109,15210.1748046875,2011-11-17
110,15008.8466796875,2011-11-18
111,14836.7744140625,2011-11-21
112,14647.2314453125,2011-11-22
113,14503.8876953125,2011-11-23
114,14345.97265625,2011-11-25
115,14111.18359375,2011-11-28
116,13834.623046875,2011-11-29
117,13451.7041015625,2011-11-30
118,13054.3095703125,2011-12-01
119,12641.587890625,2011-12-02
120,12202.0791015625,2011-12-05
121,11770.189453125,2011-12-06
122,11318.7890625,2011-12-07
123,10900.4482421875,2011-12-08
124,10448.65234375,2011-12-09
125,10036.9169921875,2011-12-12
126,9648.916015625,2011-12-13
127,9258.3232421875,2011-12-14
128,8863.9990234375,2011-12-15
129,8477.0263671875,2011-12-16
130,8124.0234375,2011-12-19
131,7738.599609375,2011-12-20
132,7364.38623046875,2011-12-21
133,7009.9794921875,2011-12-22
134,6644.53271484375,2011-12-23
135,6298.3984375,2011-12-27
136,5988.5625,2011-12-28
137,5700.7431640625,2011-12-29
138,5508.21484375,2011-12-30
139,5446.201171875,2012-01-03
140,5336.22314453125,2012-01-04
141,5189.75,2012-01-05
142,5096.0849609375,2012-01-06
143,5009.0419921875,2012-01-09
144,4905.17919921875,2012-01-10
145,4794.95361328125,2012-01-11
146,4690.49072265625,2012-01-12
147,4572.82275390625,2012-01-13
148,4456.1845703125,2012-01-17
149,4303.78515625,2012-01-18
150,4157.67041015625,2012-01-19
151,4049.56640625,2012-01-20
152,3900.283935546875,2012-01-23
153,3787.52392578125,2012-01-24
154,3672.0478515625,2012-01-25
155,3560.05322265625,2012-01-26
156,3463.23876953125,2012-01-27
157,3339.59423828125,2012-01-30
158,3205.218994140625,2012-01-31
159,3070.229248046875,2012-02-01
160,2955.054443359375,2012-02-02
161,2859.715576171875,2012-02-03
162,2764.426513671875,2012-02-06
