Period Number,Value,Date
1,1628023.125,1988-03-22
2,1622642.0,1988-03-23
3,1617141.75,1988-03-24
4,1610875.5,1988-03-25
5,1604313.125,1988-03-28
6,1596970.875,1988-03-29
7,1588493.5,1988-03-30
8,1579673.625,1988-03-31
9,1571046.875,1988-04-04
10,1563310.5,1988-04-05
11,1556522.5,1988-04-06
12,1549293.625,1988-04-07
13,1541995.125,1988-04-08
14,1534817.5,1988-04-11
15,1527453.75,1988-04-12
16,1520381.5,1988-04-13
17,1511859.0,1988-04-14
18,1503864.0,1988-04-15
19,1496451.875,1988-04-18
20,1489126.125,1988-04-19
21,1482292.75,1988-04-20
22,1475637.25,1988-04-21
23,1470366.75,1988-04-22
24,1466208.25,1988-04-25
25,1462397.25,1988-04-26
26,1457462.875,1988-04-27
27,1452401.125,1988-04-28
28,1446487.625,1988-04-29
29,1440746.0,1988-05-02
30,1438203.75,1988-05-03
31,1437645.75,1988-05-04
32,1437235.125,1988-05-05
33,1435999.375,1988-05-06
34,1434034.5,1988-05-09
35,1431472.0,1988-05-10
36,1428446.25,1988-05-11
37,1425180.5,1988-05-12
38,1422287.125,1988-05-13
39,1419762.375,1988-05-16
40,1417494.25,1988-05-17
41,1414483.75,1988-05-18
42,1411674.875,1988-05-19
43,1408723.5,1988-05-20
44,1405003.0,1988-05-23
45,1401705.25,1988-05-24
46,1400914.125,1988-05-25
47,1400928.5,1988-05-26
48,1399640.75,1988-05-27
49,1398472.5,1988-05-31
50,1397359.625,1988-06-01
51,1395544.75,1988-06-02
52,1394833.5,1988-06-03
53,1395697.625,1988-06-06
54,1397367.875,1988-06-07
55,1400884.125,1988-06-08
56,1402955.25,1988-06-09
57,1405150.75,1988-06-10
58,1406995.875,1988-06-13
59,1409679.25,1988-06-14
60,1412784.375,1988-06-15
61,1413666.625,1988-06-16
62,1414143.125,1988-06-17
63,1414358.875,1988-06-20
64,1413437.5,1988-06-21
65,1413820.0,1988-06-22
66,1413222.5,1988-06-23
67,1412807.25,1988-06-24
68,1411369.125,1988-06-27
69,1410401.625,1988-06-28
70,1409556.0,1988-06-29
71,1409780.0,1988-06-30
72,1410118.875,1988-07-01
73,1410478.75,1988-07-05
74,1408940.125,1988-07-06
75,1406898.5,1988-07-07
76,1405974.5,1988-07-08
77,1404079.375,1988-07-11
78,1401472.375,1988-07-12
79,1399859.5,1988-07-13
80,1396349.125,1988-07-14
81,1391330.875,1988-07-15
82,1384178.375,1988-07-18
83,1374563.375,1988-07-19
84,1364492.75,1988-07-20
85,1351814.25,1988-07-21
86,1339616.375,1988-07-22
87,1327821.375,1988-07-25
88,1315099.75,1988-07-26
89,1302293.5,1988-07-27
90,1289624.25,1988-07-28
91,1278747.875,1988-07-29
92,1266173.75,1988-08-01
93,1254164.125,1988-08-02
94,1241577.625,1988-08-03
95,1227355.5,1988-08-04
96,1210701.625,1988-08-05
97,1192173.5,1988-08-08
98,1172001.875,1988-08-09
99,1150320.75,1988-08-10
100,1128898.875,1988-08-11
101,1106821.75,1988-08-12
102,1083287.25,1988-08-15
103,1060004.125,1988-08-16
104,1036709.5625,1988-08-17
105,1014567.8125,1988-08-18
106,992006.0625,1988-08-19
107,968356.375,1988-08-22
108,946362.0625,1988-08-23
109,925666.0625,1988-08-24
110,904244.1875,1988-08-25
111,890328.0625,1988-08-26
112,876469.9375,1988-08-29
113,862416.125,1988-08-30
114,847869.0,1988-08-31
115,833146.875,1988-09-01
116,819000.3125,1988-09-02
117,805044.375,1988-09-06
118,791098.0,1988-09-07
119,776793.5,1988-09-08
120,762609.5,1988-09-09
121,747878.25,1988-09-12
122,734897.8125,1988-09-13
123,723369.75,1988-09-14
124,711862.0625,1988-09-15
125,700561.6875,1988-09-16
126,688874.875,1988-09-19
127,676658.0,1988-09-20
128,664025.125,1988-09-21
129,651766.5,1988-09-22
130,639332.6875,1988-09-23
131,627054.875,1988-09-26
132,614799.875,1988-09-27
133,602647.125,1988-09-28
134,590311.1875,1988-09-29
135,578091.25,1988-09-30
136,565514.6875,1988-10-03
137,552567.625,1988-10-04
138,539506.625,1988-10-05
139,526050.0625,1988-10-06
140,512612.84375,1988-10-07
141,499041.34375,1988-10-10
142,485621.0625,1988-10-11
143,472528.53125,1988-10-12
144,460689.65625,1988-10-13
145,449137.875,1988-10-14
146,438100.15625,1988-10-17
147,427565.15625,1988-10-18
148,417735.84375,1988-10-19
149,407380.78125,1988-10-20
150,397199.3125,1988-10-21
151,387494.75,1988-10-24
152,377648.53125,1988-10-25
153,368104.3125,1988-10-26
154,358655.78125,1988-10-27
155,349738.9375,1988-10-28
156,340806.875,1988-10-31
157,331899.53125,1988-11-01
158,322806.25,1988-11-02
159,314152.71875,1988-11-03
160,305730.625,1988-11-04
161,297094.3125,1988-11-07
162,288946.25,1988-11-08
163,280852.5,1988-11-09
164,272960.46875,1988-11-10
165,265384.96875,1988-11-11
166,258556.578125,1988-11-14
167,251863.078125,1988-11-15
168,245106.046875,1988-11-16
169,238019.1875,1988-11-17
170,231141.671875,1988-11-18
171,224308.171875,1988-11-21
172,217448.1875,1988-11-22
173,210853.765625,1988-11-23
174,204370.90625,1988-11-25
175,197581.328125,1988-11-28
176,191233.734375,1988-11-29
177,185539.5,1988-11-30
178,180260.6875,1988-12-01
179,175637.390625,1988-12-02
180,171047.140625,1988-12-05
181,166368.6875,1988-12-06
182,161517.984375,1988-12-07
183,156478.03125,1988-12-08
184,151454.421875,1988-12-09
185,146252.890625,1988-12-12
186,141148.390625,1988-12-13
187,136032.71875,1988-12-14
188,130877.9609375,1988-12-15
189,125733.7421875,1988-12-16
190,120704.859375,1988-12-19
191,115769.21875,1988-12-20
192,110691.859375,1988-12-21
193,105488.9921875,1988-12-22
194,100415.421875,1988-12-23
195,95464.375,1988-12-27
196,90662.5859375,1988-12-28
197,86126.328125,1988-12-29
198,81738.6015625,1988-12-30
199,77523.28125,1989-01-03
200,73431.6640625,1989-01-04
201,69405.140625,1989-01-05
202,65278.8671875,1989-01-06
203,61319.1796875,1989-01-09
204,57522.75390625,1989-01-10
205,53831.796875,1989-01-11
206,50521.4375,1989-01-12
207,47408.46875,1989-01-13
208,44625.765625,1989-01-16
209,42004.78515625,1989-01-17
210,39625.28515625,1989-01-18
211,37632.6015625,1989-01-19
212,35610.91015625,1989-01-20
213,33613.0546875,1989-01-23
214,31856.18359375,1989-01-24
215,30071.884765625,1989-01-25
216,28497.2578125,1989-01-26
217,27046.23046875,1989-01-27
218,25849.447265625,1989-01-30
219,25012.109375,1989-01-31
220,23865.609375,1989-02-01
221,22840.65234375,1989-02-02
222,21958.509765625,1989-02-03
