Period Number,Value,Date
1,4865.66943359375,1981-12-07
2,5077.1923828125,1981-12-08
3,5297.85595703125,1981-12-09
4,5538.32958984375,1981-12-10
5,5446.0078125,1981-12-11
6,5369.20751953125,1981-12-14
7,5311.8330078125,1981-12-15
8,5276.935546875,1981-12-16
9,5526.1865234375,1981-12-17
10,6428.5673828125,1981-12-18
11,7385.41259765625,1981-12-21
12,8384.1923828125,1981-12-22
13,9411.4951171875,1981-12-23
14,10041.17578125,1981-12-24
15,10635.34375,1981-12-28
16,11622.96484375,1981-12-29
17,12598.5869140625,1981-12-30
18,13560.3408203125,1981-12-31
19,14511.623046875,1982-01-04
20,16234.9853515625,1982-01-05
21,16701.64453125,1982-01-06
22,18510.900390625,1982-01-07
23,20425.490234375,1982-01-08
24,22443.458984375,1982-01-11
25,24560.708984375,1982-01-12
26,25776.806640625,1982-01-13
27,26997.845703125,1982-01-14
28,28250.005859375,1982-01-15
29,30628.90625,1982-01-18
30,33195.40234375,1982-01-19
31,35959.61328125,1982-01-20
32,38925.41796875,1982-01-21
33,42087.6875,1982-01-22
34,45430.6953125,1982-01-25
35,47582.421875,1982-01-26
36,49745.8515625,1982-01-27
37,51915.19140625,1982-01-28
38,54085.23046875,1982-01-29
39,56250.19921875,1982-02-01
40,58404.89453125,1982-02-02
41,60543.73046875,1982-02-03
42,62661.62890625,1982-02-04
43,64753.56640625,1982-02-05
44,66814.59375,1982-02-08
45,68840.40625,1982-02-09
46,70826.828125,1982-02-10
47,72769.9921875,1982-02-11
48,74666.2578125,1982-02-12
49,76512.65625,1982-02-16
50,78306.5,1982-02-17
51,80045.4140625,1982-02-18
52,81727.4765625,1982-02-19
53,83350.8984375,1982-02-22
54,84914.4140625,1982-02-23
55,86416.984375,1982-02-24
56,87857.4609375,1982-02-25
57,89235.2109375,1982-02-26
58,90549.1484375,1982-03-01
59,91798.1328125,1982-03-02
60,92980.9609375,1982-03-03
61,94095.96875,1982-03-04
62,95140.53125,1982-03-05
63,96111.796875,1982-03-08
64,95740.0234375,1982-03-09
65,95266.5859375,1982-03-10
66,94687.078125,1982-03-11
67,93996.5234375,1982-03-12
68,93188.015625,1982-03-15
69,92253.7421875,1982-03-16
70,91184.359375,1982-03-17
71,89968.9765625,1982-03-18
72,88596.0,1982-03-19
73,88258.4921875,1982-03-22
74,87737.65625,1982-03-23
75,87014.671875,1982-03-24
76,86070.59375,1982-03-25
77,84886.875,1982-03-26
78,83446.421875,1982-03-29
79,81734.390625,1982-03-30
80,79739.9609375,1982-03-31
