Period Number,Value,Date
1,16260.4814453125,1971-01-06
2,15664.4541015625,1971-01-07
3,15130.720703125,1971-01-08
4,14686.498046875,1971-01-11
5,14342.61328125,1971-01-12
6,14043.552734375,1971-01-13
7,13782.673828125,1971-01-14
8,13565.5107421875,1971-01-15
9,13449.96875,1971-01-18
10,13382.142578125,1971-01-19
11,13354.060546875,1971-01-20
12,13339.287109375,1971-01-21
13,13411.9208984375,1971-01-22
14,13506.7890625,1971-01-25
15,13609.5029296875,1971-01-26
16,13694.2734375,1971-01-27
17,13761.5009765625,1971-01-28
18,13861.4892578125,1971-01-29
19,13924.7939453125,1971-02-01
20,13938.8603515625,1971-02-02
21,13952.5634765625,1971-02-03
22,13998.19921875,1971-02-04
23,14143.0859375,1971-02-05
24,14322.3349609375,1971-02-08
25,14505.2294921875,1971-02-09
26,14768.73046875,1971-02-10
27,15060.8681640625,1971-02-11
28,15746.06640625,1971-02-12
29,16416.81640625,1971-02-16
30,17103.48046875,1971-02-17
31,17836.49609375,1971-02-18
32,18544.966796875,1971-02-19
33,19204.291015625,1971-02-22
34,20027.67578125,1971-02-23
35,20940.673828125,1971-02-24
36,21835.92578125,1971-02-25
37,22691.701171875,1971-02-26
38,23870.775390625,1971-03-01
39,25113.13671875,1971-03-02
40,26413.248046875,1971-03-03
41,27761.5859375,1971-03-04
42,29229.498046875,1971-03-05
43,30797.7265625,1971-03-08
44,32460.587890625,1971-03-09
45,34190.86328125,1971-03-10
46,35837.2734375,1971-03-11
47,37644.0078125,1971-03-12
48,39550.40625,1971-03-15
49,41432.42578125,1971-03-16
50,43119.34375,1971-03-17
51,44774.125,1971-03-18
52,46656.0234375,1971-03-19
53,48692.4453125,1971-03-22
54,50227.86328125,1971-03-23
55,51646.07421875,1971-03-24
56,53388.203125,1971-03-25
57,55345.328125,1971-03-26
58,57566.74609375,1971-03-29
59,59805.06640625,1971-03-30
60,62072.14453125,1971-03-31
61,64280.8515625,1971-04-01
62,66635.4453125,1971-04-02
63,69403.7421875,1971-04-05
64,71807.3046875,1971-04-06
65,74208.6875,1971-04-07
66,76679.90625,1971-04-08
67,79173.9921875,1971-04-12
68,81601.9140625,1971-04-13
69,83822.8359375,1971-04-14
70,85764.15625,1971-04-15
71,87666.1796875,1971-04-16
72,89393.1328125,1971-04-19
73,91061.6328125,1971-04-20
74,92711.640625,1971-04-21
75,94642.4375,1971-04-22
76,96657.421875,1971-04-23
77,98627.65625,1971-04-26
78,100624.9296875,1971-04-27
79,102789.4140625,1971-04-28
80,104970.5390625,1971-04-29
81,107202.6484375,1971-04-30
82,109920.453125,1971-05-03
83,112600.0859375,1971-05-04
84,115566.0546875,1971-05-05
85,118645.34375,1971-05-06
86,121436.1015625,1971-05-07
87,124337.2265625,1971-05-10
88,127419.09375,1971-05-11
89,130422.8984375,1971-05-12
90,133179.015625,1971-05-13
91,135914.53125,1971-05-14
92,138386.640625,1971-05-17
93,140795.671875,1971-05-18
94,143461.5,1971-05-19
95,146378.03125,1971-05-20
96,148785.375,1971-05-21
97,150848.390625,1971-05-24
98,152473.5625,1971-05-25
99,153749.875,1971-05-26
100,154709.921875,1971-05-27
101,155397.890625,1971-05-28
102,157314.578125,1971-06-01
103,159563.046875,1971-06-02
104,162053.828125,1971-06-03
105,165034.28125,1971-06-04
106,168357.390625,1971-06-07
107,171641.515625,1971-06-08
108,174755.4375,1971-06-09
109,177710.203125,1971-06-10
110,180282.625,1971-06-11
111,182780.453125,1971-06-14
